Article ID,Sentence ID,Sentence,Article,Link,Category,Subcategory,Number of Words
3,114,"Als grobe Richtlinie sollten die imaginären Verbindungslinien der drei Kontaktpunkte und des Schulterblattes eine Raute darstellen, deren Seiten möglichst etwa gleich lang sein sollten.",Fahrradfahren,https://de.wikipedia.org/wiki/Fahrradfahren,Gesellschaft,Alltagskultur,24
4,115,"Ein Geldautomat, Geldausgabeautomat (GAA), Bankautomat, Bankomat, Bancomat oder wie im Englischen ATM (Automated Teller Machine) ist ein technisches Gerät zur Bargeldabhebung in Selbstbedienung bei Geld- und Kreditinstituten vom eigenen Giro- oder Kreditkartenkonto (siehe auch Electronic Cash).",Geldautomat,https://de.wikipedia.org/wiki/Geldautomat,Gesellschaft,Alltagskultur,36
4,116,"Mittlerweile kann bei vielen Automaten auch eingezahlt werden, und bei einigen ist das in Fremdwährungen möglich.",Geldautomat,https://de.wikipedia.org/wiki/Geldautomat,Gesellschaft,Alltagskultur,16
4,117,"Der Geldausgabeautomat war – noch vor dem PC – das erste Computerterminal, das breiten Bevölkerungsschichten weltweit zugänglich war.",Geldautomat,https://de.wikipedia.org/wiki/Geldautomat,Gesellschaft,Alltagskultur,18
4,118,In Deutschland hat sich der Begriff Geld(ausgabe)automat durchgesetzt.,Geldautomat,https://de.wikipedia.org/wiki/Geldautomat,Gesellschaft,Alltagskultur,8
4,119,"In Österreich ist der Begriff Bankautomat bzw. Bankomat etabliert, in der Schweiz und in Liechtenstein wird der Begriff Bancomat für Automaten, deren Betreiber eine Bank ist, sowie Postomat für Automaten der Post verwendet.",Geldautomat,https://de.wikipedia.org/wiki/Geldautomat,Gesellschaft,Alltagskultur,33
4,120,"Im englischsprachigen Raum (UK) ist die Bezeichnung Cash Dispenser, (USA, Australien) Automated Teller Machine (englisch teller ‚Schalterbeamter‘) oder Automatic Teller Machine (ATM) oder wie in Kanada Automated Banking Machine (ABM) üblich.",Geldautomat,https://de.wikipedia.org/wiki/Geldautomat,Gesellschaft,Alltagskultur,31
4,121,"Gebräuchlich sind Bezeichnungen wie Cash Machine, Money Machine, Cashpoint, Cashline oder bauartbezogen Hole in the Wall („Loch in der Wand“).",Geldautomat,https://de.wikipedia.org/wiki/Geldautomat,Gesellschaft,Alltagskultur,20
4,122,Im französischen Sprachraum werden die Automaten Guichet Automatique Bancaire (GAB) oder Distributeur Automatique de Billets (DAB) genannt.,Geldautomat,https://de.wikipedia.org/wiki/Geldautomat,Gesellschaft,Alltagskultur,17
4,123,Eine Unterteilung wird gleichfalls nach standortbedingter Bauform vorgenommen.,Geldautomat,https://de.wikipedia.org/wiki/Geldautomat,Gesellschaft,Alltagskultur,8
4,124,Weitere Selbstbedienungsterminals im Bankbereich sind Kontoauszugsdrucker zum Drucken von Kontoauszügen und Überweisungsterminals zur Eingabe von Überweisungen.,Geldautomat,https://de.wikipedia.org/wiki/Geldautomat,Gesellschaft,Alltagskultur,16
4,125,"Um das Vorhandensein von Kleingeld auch außerhalb der Banköffnungszeiten zu garantieren, werden gelegentlich Münzwechselautomaten eingesetzt.",Geldautomat,https://de.wikipedia.org/wiki/Geldautomat,Gesellschaft,Alltagskultur,15
4,126,"Im Schalterbereich werden Automatische Kassentresore eingesetzt, die im Gegensatz zum GAA vom Personal der Bank bedient werden.",Geldautomat,https://de.wikipedia.org/wiki/Geldautomat,Gesellschaft,Alltagskultur,17
4,127,Die Bezahlmöglichkeit per Karte und einen ähnlichen Aufbau sowie ähnliche Sicherheitsproblematik wie ein Geldautomat besitzen Fahrkartenautomaten und andere Selbstbedienungsautomaten.,Geldautomat,https://de.wikipedia.org/wiki/Geldautomat,Gesellschaft,Alltagskultur,19
4,128,"Das Kernstück eines „GAA“ ist ein gepanzerter Tresor, der in Deutschland in der Regel vier Geldkassetten enthält, die jeweils 2800 Euro-Geldnoten aufnehmen können.",Geldautomat,https://de.wikipedia.org/wiki/Geldautomat,Gesellschaft,Alltagskultur,23
4,129,Der Tresor ist in der Regel fest eingemauert oder auf andere Weise mit dem Boden oder der Wand armiert.,Geldautomat,https://de.wikipedia.org/wiki/Geldautomat,Gesellschaft,Alltagskultur,19
4,130,"Weitergehende Sicherungsmaßnahmen können eine Videoüberwachung und eine Zugangskontrolle durch einen Türöffner sein, denn viele GAA befinden sich in Vorräumen der Geschäftsstellen der Banken, sodass sie auch außerhalb der Schalteröffnungszeiten zugänglich sind.",Geldautomat,https://de.wikipedia.org/wiki/Geldautomat,Gesellschaft,Alltagskultur,31
4,131,"Zunehmend werden Geldautomaten in Gebäuden von Einkaufszentren, in Bahnhöfen oder an anderen öffentlich zugänglichen Orten aufgestellt.",Geldautomat,https://de.wikipedia.org/wiki/Geldautomat,Gesellschaft,Alltagskultur,16
4,132,"Die Softwareausstattung besteht aus einem üblichen Betriebssystem wie beispielsweise Windows XP, Gerätetreibern, einer Kommunikationsschicht (z.B. CEN/XFS oder J/XFS) und einer Anwendung, die den Geldautomaten steuert und die Kommunikation mit der Gegenstelle (Server/Host) organisiert.",Geldautomat,https://de.wikipedia.org/wiki/Geldautomat,Gesellschaft,Alltagskultur,33
4,133,Frühe Geldautomaten wurden hardwarenah durch einen Großrechner gesteuert.,Geldautomat,https://de.wikipedia.org/wiki/Geldautomat,Gesellschaft,Alltagskultur,8
4,134,Heutzutage sind neben einem Standard-PC auch PC-typische Betriebssysteme im Einsatz.,Geldautomat,https://de.wikipedia.org/wiki/Geldautomat,Gesellschaft,Alltagskultur,10
4,135,"Im Jahr 2007 waren früh eingesetzte Betriebssysteme wie MS-DOS und OS/2 bei Geldautomaten bereits selten anzutreffen, während Microsoft Windows den Markt bei Geldautomaten zu dominieren begann.",Geldautomat,https://de.wikipedia.org/wiki/Geldautomat,Gesellschaft,Alltagskultur,26
4,136,Linux-basierte Systeme sind zurzeit nur in wenigen lokalen Märkten wie Brasilien anzutreffen.,Geldautomat,https://de.wikipedia.org/wiki/Geldautomat,Gesellschaft,Alltagskultur,12
4,137,"Viele Automaten verfügen mittlerweile über eine Sprachauswahl, damit der Kunde die Sprache auswählen kann, die der GAA auf dem Bildschirm anzeigt.",Geldautomat,https://de.wikipedia.org/wiki/Geldautomat,Gesellschaft,Alltagskultur,21
4,138,"Für den barrierefreien Zugang verfügen einige GAA über größere Tasten und Displays sowie über einen Kopfhöreranschluss oder Lautsprecher zur Sprachausgabe, um Menschen mit einer Sehbehinderung die Bedienung zu erleichtern oder überhaupt erst möglich zu machen.",Geldautomat,https://de.wikipedia.org/wiki/Geldautomat,Gesellschaft,Alltagskultur,35
4,139,"2003 stellte Wincor Nixdorf den ersten blindengerechten GAA in Deutschland vor, der in Serie ging.",Geldautomat,https://de.wikipedia.org/wiki/Geldautomat,Gesellschaft,Alltagskultur,15
4,140,Prototypen waren in Gelsenkirchen und Gütersloh im Einsatz.,Geldautomat,https://de.wikipedia.org/wiki/Geldautomat,Gesellschaft,Alltagskultur,8
4,141,"Einige GAA wurden für Rollstuhlfahrer oder kleine Menschen optimiert: Zugänge zu Bankautomaten wurden mit Rampen versehen, um Treppen umgehen zu können.",Geldautomat,https://de.wikipedia.org/wiki/Geldautomat,Gesellschaft,Alltagskultur,21
4,142,Bei einigen Automaten wurde die Greifhöhe abgesenkt; Tastatur und Ein/Ausgabe-Schächte befinden sich in einem geringeren Abstand zum Boden als bei Standardgeräten.,Geldautomat,https://de.wikipedia.org/wiki/Geldautomat,Gesellschaft,Alltagskultur,21
4,143,"Insbesondere in den USA, Kanada und einigen Golfstaaten gibt es auch Bankautomaten, die aus dem Auto heraus bedient werden können.",Geldautomat,https://de.wikipedia.org/wiki/Geldautomat,Gesellschaft,Alltagskultur,20
4,144,"Geldautomaten waren ursprünglich in Bankfilialen installiert, aber mit der Netzanbindung kamen andere Standorte hinzu.",Geldautomat,https://de.wikipedia.org/wiki/Geldautomat,Gesellschaft,Alltagskultur,14
4,145,"Besonders verbreitet sind Geldautomaten in Tankstellen, Einkaufszentren, Supermärkten, Bahnhöfen und Flughäfen.",Geldautomat,https://de.wikipedia.org/wiki/Geldautomat,Gesellschaft,Alltagskultur,11
4,146,Die mobile Installation ist möglich; Geldautomaten gehören auf großen Kreuzfahrtschiffen und Fährschiffen zum Standard.,Geldautomat,https://de.wikipedia.org/wiki/Geldautomat,Gesellschaft,Alltagskultur,14
4,147,Große US-amerikanische Kriegsschiffe der US Navy haben ebenfalls Geldautomaten an Bord.,Geldautomat,https://de.wikipedia.org/wiki/Geldautomat,Gesellschaft,Alltagskultur,11
4,148,Mobile Bankfilialen – vor allem in ländlichen Regionen eingesetzt – führen einen Geldautomaten mit sich.,Geldautomat,https://de.wikipedia.org/wiki/Geldautomat,Gesellschaft,Alltagskultur,15
4,149,Nahezu jeder Bankkunde kann mit seiner Debit- oder Kreditkarte bargeldlos über ein Kartenlesegerät (Schnittstelle zum Kreditinstitut oder zum Bankautomat) seine Einkäufe bezahlen und über Bankomaten in vielen Ländern der Welt Bargeld beziehen.,Geldautomat,https://de.wikipedia.org/wiki/Geldautomat,Gesellschaft,Alltagskultur,32
4,150,Zur Geldabhebung steckt der Kunde seine Karte in das Kartenlesegerät des Automaten und gibt seine (nur ihm bekannte) Geheimzahl (PIN) ein.,Geldautomat,https://de.wikipedia.org/wiki/Geldautomat,Gesellschaft,Alltagskultur,21
4,151,Geldautomaten neuerer Generation ermöglichen das Einzahlen von Bargeld.,Geldautomat,https://de.wikipedia.org/wiki/Geldautomat,Gesellschaft,Alltagskultur,8
4,152,Der Ablauf ist ähnlich wie beim Geldabheben.,Geldautomat,https://de.wikipedia.org/wiki/Geldautomat,Gesellschaft,Alltagskultur,7
4,153,"Der Kunde steckt seine Kundenkarte in den Automaten, danach öffnet sich ein Geldeingabeschacht, das Geld wird sofort auf Echtheit geprüft und dem Kunden auf seinem Konto gutgeschrieben (verbucht).",Geldautomat,https://de.wikipedia.org/wiki/Geldautomat,Gesellschaft,Alltagskultur,28
4,154,"So kann der Kunde jederzeit, also auch außerhalb der offiziellen Öffnungszeiten, Bargeld einzahlen und der Aufwand der Bank für einen Nachttresor entfällt.",Geldautomat,https://de.wikipedia.org/wiki/Geldautomat,Gesellschaft,Alltagskultur,22
4,155,"Über einen Geldautomaten mit der so genannten „Cash Recycling-Funktion“ wird das eingezahlte Geld geprüft, gebucht und wieder an nachfolgende Kunden ausbezahlt, wodurch sich der Aufwand für das Wiederbefüllen reduziert.",Geldautomat,https://de.wikipedia.org/wiki/Geldautomat,Gesellschaft,Alltagskultur,29
4,156,An manchen Geldautomaten lassen sich Noten in fremder Währung einzahlen und in lokaler Währung auszahlen.,Geldautomat,https://de.wikipedia.org/wiki/Geldautomat,Gesellschaft,Alltagskultur,15
4,157,"Einige Geldautomaten können nicht nur Banknoten verarbeiten, sondern auch Münzen.",Geldautomat,https://de.wikipedia.org/wiki/Geldautomat,Gesellschaft,Alltagskultur,10
4,158,Die Standardstückelung des ausgezahlten Geldes kann sich unterscheiden.,Geldautomat,https://de.wikipedia.org/wiki/Geldautomat,Gesellschaft,Alltagskultur,8
4,159,"So zahlt z.B. die Sparkasse in Deutschland 50 Euro als 2 × 5 Euro, 2 × 10 Euro und zuletzt 20 Euro aus.",Geldautomat,https://de.wikipedia.org/wiki/Geldautomat,Gesellschaft,Alltagskultur,23
4,160,In Österreich zahlt das gleiche Institut einen 50-Euro-Schein aus.,Geldautomat,https://de.wikipedia.org/wiki/Geldautomat,Gesellschaft,Alltagskultur,9
4,161,Kunden – insbesondere in Österreich – können direkt Rechnungen bezahlen.,Geldautomat,https://de.wikipedia.org/wiki/Geldautomat,Gesellschaft,Alltagskultur,10
4,162,Sie bekommen per Post eine Rechnung mit einem aufgedruckten Barcode.,Geldautomat,https://de.wikipedia.org/wiki/Geldautomat,Gesellschaft,Alltagskultur,10
4,163,Der Kunde scannt an entsprechend ausgestatteten Geldautomaten den Barcode und zahlt den Rechnungsbetrag bar ein.,Geldautomat,https://de.wikipedia.org/wiki/Geldautomat,Gesellschaft,Alltagskultur,15
4,164,Ein solches Barcode-System war 1994 erstmals von International Computers Limited (ICL) bei der drittgrößten ägyptischen Bank Banque du Caire implementiert worden.,Geldautomat,https://de.wikipedia.org/wiki/Geldautomat,Gesellschaft,Alltagskultur,21
4,165,Die am Geldautomaten akzeptierten Karten sind in der Regel auch im bargeldlosen Electronic Cash einsetzbar und es kann per PIN oder PUK-Verfahren an einem POS-Terminal bezahlt werden.,Geldautomat,https://de.wikipedia.org/wiki/Geldautomat,Gesellschaft,Alltagskultur,27
5,166,"Eine Schallplatte ist eine in der Regel kreisförmige und meistens schwarze Scheibe mit einem Mittelloch, deren beidseitige Rillen als analoge Tonträger für Schallsignale dienen.",Schallplatte,https://de.wikipedia.org/wiki/Schallplatte,Gesellschaft,Alltagskultur,24
5,167,Umgangssprachlich wird die Schallplatte auch als Platte oder mit den aus der Jugendsprache stammenden Begriffen Scheibe beziehungsweise Vinyl bezeichnet.,Schallplatte,https://de.wikipedia.org/wiki/Schallplatte,Gesellschaft,Alltagskultur,19
5,168,Das Wort Schallplatte wurde bereits zur Zeit der Grammophon-Ära geprägt.,Schallplatte,https://de.wikipedia.org/wiki/Schallplatte,Gesellschaft,Alltagskultur,10
5,169,Der seit dem Produktionsende der Grammophonplatten wesentlich geläufigere Begriff Schellackplatte grenzt diesen älteren Tonträger deutlich von der späteren Schallplatte aus Polyvinylchlorid ab.,Schallplatte,https://de.wikipedia.org/wiki/Schallplatte,Gesellschaft,Alltagskultur,22
5,170,"Die Signale sind in einer vom Rand der Platte spiralförmig nach innen verlaufenden Rille gespeichert, deren Flanken die Schallschwingung des gespeicherten Signals abbilden.",Schallplatte,https://de.wikipedia.org/wiki/Schallplatte,Gesellschaft,Alltagskultur,23
5,171,Bei der Wiedergabe wird die Abtastspitze eines Tonabnehmers entsprechend ausgelenkt.,Schallplatte,https://de.wikipedia.org/wiki/Schallplatte,Gesellschaft,Alltagskultur,10
5,172,Die Rückverwandlung in hörbare Schallsignale kann rein mechanisch über eine Membran und einen Schalltrichter oder – bei heute üblichen Plattenspielern – auf elektromechanischem Weg mit anschließender elektronischer Verstärkung erfolgen.,Schallplatte,https://de.wikipedia.org/wiki/Schallplatte,Gesellschaft,Alltagskultur,29
5,173,"Im März 1857 meldete der Franzose Édouard-Léon Scott de Martinville den Phonautograph als Patent (Nummer 17,897/31,470) an.",Schallplatte,https://de.wikipedia.org/wiki/Schallplatte,Gesellschaft,Alltagskultur,17
5,174,"Ihm gelang es 1860, das französische Kinderlied Au clair de la lune mit Hilfe eines großen Trichters einzufangen und mit einer Membran, die die Schwingungen auf eine Schweineborste übertrug, auf eine rußgeschwärzte Walze zu kratzen.",Schallplatte,https://de.wikipedia.org/wiki/Schallplatte,Gesellschaft,Alltagskultur,35
5,175,"Das machte die Schwingung sichtbar, allerdings war es dabei noch nicht möglich, den aufgezeichneten Schall auch wiederzugeben.",Schallplatte,https://de.wikipedia.org/wiki/Schallplatte,Gesellschaft,Alltagskultur,17
5,176,"Das schaffte erst die 1877 von John Kruesi gebaute Erfindung des Amerikaners Thomas Alva Edison, der mit dem ebenfalls patentierten Phonographen weltberühmt wurde.",Schallplatte,https://de.wikipedia.org/wiki/Schallplatte,Gesellschaft,Alltagskultur,23
5,177,Auch dessen erste Aufzeichnung war ein Kinderlied (Mary had a little lamb…).,Schallplatte,https://de.wikipedia.org/wiki/Schallplatte,Gesellschaft,Alltagskultur,12
5,178,"Die Töne wurden zunächst in eine Zinnfolie geritzt, später auf einer Phonographenwalze mit wendelförmiger Tonspur in Höhenschrift gespeichert, wobei das Prinzip der Amplitudenauslenkung auch hier unmittelbar akustisch (Membran/Trichter) genutzt wurde.",Schallplatte,https://de.wikipedia.org/wiki/Schallplatte,Gesellschaft,Alltagskultur,30
5,179,"Wichtige theoretische Grundlagen entwickelte auch der Franzose Charles Cros, der seine Arbeiten ebenfalls im Jahr 1877 bei der Naturwissenschaftlichen Akademie in Paris einreichte.",Schallplatte,https://de.wikipedia.org/wiki/Schallplatte,Gesellschaft,Alltagskultur,23
5,180,"Bereits im Jahre 1880 machte der US-amerikanische Physiker Charles Sumner Tainter (Columbia Graphophone Company) die Entdeckung, dass viele technische Nachteile der Edisonischen Walzen (umständliche Handhabung und aufwändige Vervielfältigung) beseitigt werden könnten, wenn man die Tonspur spiralförmig in die Oberfläche einer flachen, runden Scheibe eingraviert.",Schallplatte,https://de.wikipedia.org/wiki/Schallplatte,Gesellschaft,Alltagskultur,44
5,181,"Tainter entwickelte den Prototyp eines entsprechenden Aufnahmeapparates und stellte einige bespielte Wachs­platten her, gab die Versuche aber infolge technischer Probleme nach kurzer Zeit wieder auf.",Schallplatte,https://de.wikipedia.org/wiki/Schallplatte,Gesellschaft,Alltagskultur,25
5,182,Tainters Wachsplatten befinden sich heute im Smithsonian Institute in Washington.,Schallplatte,https://de.wikipedia.org/wiki/Schallplatte,Gesellschaft,Alltagskultur,10
5,183,Sie gelten als die ersten Schallplatten der Welt.,Schallplatte,https://de.wikipedia.org/wiki/Schallplatte,Gesellschaft,Alltagskultur,8
5,184,"Unabhängig von Tainter, der seine Ideen nicht publiziert hatte, gelangte im Jahre 1887 der deutsch-amerikanische Erfinder und Industrielle Emil Berliner bei seinen Versuchen mit dem Edison-Phonographen zu einem ähnlichen Verbesserungskonzept.",Schallplatte,https://de.wikipedia.org/wiki/Schallplatte,Gesellschaft,Alltagskultur,30
5,185,"Er hatte sich mehrere Jahre lang mit dem Edison-Phonographen befasst und früher als Edison erkannt, dass die Zukunft der Tonaufzeichnung in erster Linie im Unterhaltungsbereich lag.",Schallplatte,https://de.wikipedia.org/wiki/Schallplatte,Gesellschaft,Alltagskultur,26
5,186,Als Geschäftsmann sah auch er in der umständlichen – und damit teuren – Vervielfältigung der Walzen den entscheidenden Schwachpunkt des Phonographen und verwendete seine Zeit und Mühe vorrangig auf die Lösung dieses Problems.,Schallplatte,https://de.wikipedia.org/wiki/Schallplatte,Gesellschaft,Alltagskultur,33
5,187,1887 gelang Berliner der entscheidende Durchbruch.,Schallplatte,https://de.wikipedia.org/wiki/Schallplatte,Gesellschaft,Alltagskultur,6
5,188,"Er konstruierte ein Gerät, das die Schallwellen nicht wie bei Edisons Höhenschrift-Phonographen in vertikaler, durch Auf-und-ab-Bewegung des Schneidstichels entstehender Modulation speicherte, sondern die Rille horizontal auslenkte; die mechanischen Schwingungen ließ er eine Stahlnadel schneckenförmig in eine dick mit Ruß überzogene Glasplatte einritzen.",Schallplatte,https://de.wikipedia.org/wiki/Schallplatte,Gesellschaft,Alltagskultur,42
